PUFC04_SEX,PUFC05_AGE,PUFC06_MSTAT,PUFC07_GRADE,PUFC09_GRADTECH,PUFC11_WORK,PUFC14_PROCC,PUFC17_NATEM,PUFC18_PNWHRS,PUFC19_PHOURS,PUFC23_PCLASS,PUFC41_WQTR,PUFNEWEMPSTAT
0,24,3,2,0,1,22,1,8,32,7,2,0
0,78,5,9,0,1,25,1,5,25,4,2,0
1,46,2,4,0,1,4,2,8,48,2,2,0
0,39,2,12,0,0,43,3,0,0,5,0,1
1,46,2,4,0,1,24,1,8,48,2,2,0
0,40,2,4,0,1,24,1,8,48,2,2,0
1,31,2,4,0,1,22,2,8,48,2,2,0
1,54,2,5,0,0,43,3,0,0,5,0,1
0,45,2,12,0,1,19,1,10,60,4,2,0
0,24,3,14,0,1,22,1,10,60,7,2,0
0,46,2,14,0,1,25,1,4,20,4,2,0
1,52,2,2,0,1,27,1,8,48,2,2,0
1,63,2,20,0,1,25,1,4,20,4,2,0
0,47,2,20,0,1,42,1,8,40,1,2,0
1,59,2,3,0,1,25,1,4,20,4,2,0
1,26,3,20,0,0,43,3,0,0,5,0,1
0,72,5,14,0,0,43,3,0,0,5,0,1
1,36,2,20,0,1,5,2,8,40,1,2,0
0,35,2,20,0,1,5,1,8,40,1,2,0
1,22,3,20,0,0,43,3,0,0,5,1,2
1,21,3,20,0,0,43,3,0,0,5,1,2
1,65,2,4,0,1,36,1,4,20,4,2,0
0,55,2,8,0,1,36,1,4,20,4,2,0
1,25,3,14,0,0,43,3,0,0,5,0,1
0,23,3,2,0,0,43,3,0,0,5,0,1
0,32,3,14,0,1,32,2,8,40,1,2,0
0,56,5,12,0,0,43,3,0,0,5,0,1
0,19,2,2,0,1,36,1,8,48,2,2,0
1,81,2,4,0,1,25,1,4,20,4,2,0
0,82,2,12,0,1,1,1,2,10,7,2,0
1,78,2,9,0,1,25,1,4,20,4,2,0
0,77,2,4,0,1,1,1,2,10,7,2,0
1,25,3,20,0,1,34,1,8,48,1,2,0
1,59,5,3,0,1,4,2,8,48,2,2,0
1,24,3,14,0,1,12,1,4,20,2,2,0
1,75,2,16,0,0,43,3,0,0,5,0,1
0,52,2,20,0,1,42,1,8,40,1,2,0
1,40,3,20,0,1,18,1,8,48,4,2,0
0,24,3,20,0,1,17,1,8,48,2,2,0
1,19,3,20,0,0,43,3,0,0,5,1,1
1,50,2,4,0,1,11,1,10,60,2,2,0
0,27,3,14,0,0,43,3,0,0,5,0,1
1,50,2,20,0,1,19,1,10,60,4,2,0
0,44,2,20,0,1,22,1,10,60,7,2,0
1,80,2,20,0,0,43,3,0,0,5,0,1
0,76,2,20,0,0,43,3,0,0,5,0,1
1,54,2,20,0,1,42,1,8,40,1,2,0
0,48,2,20,0,1,42,1,8,40,1,2,0
1,58,2,12,0,1,25,1,4,20,4,2,0
0,55,2,2,0,1,1,1,3,15,7,2,0
1,51,2,12,0,1,11,2,8,48,2,2,0
0,60,2,14,0,1,10,1,8,40,2,2,0
1,62,2,14,0,1,4,2,8,48,2,2,0
0,54,2,14,0,1,29,2,8,48,2,2,0
1,36,2,4,0,1,4,1,8,48,2,2,0
0,54,2,14,0,1,14,1,8,12,4,2,0
1,45,2,11,0,1,11,1,8,48,2,2,0
0,48,2,12,0,1,19,1,10,60,4,2,0
1,56,2,3,0,1,11,1,8,40,1,2,0
0,56,2,20,0,1,24,1,8,40,2,2,0
1,21,3,20,0,0,43,3,0,0,5,1,2
0,45,2,16,0,1,33,1,8,40,1,2,0
1,51,2,14,0,1,22,1,8,48,2,2,0
1,39,2,8,0,1,11,2,9,63,2,2,0
0,41,2,20,1,1,19,1,12,78,4,2,0
1,49,2,9,0,1,25,1,4,0,4,2,0
0,50,2,4,0,1,19,1,4,28,4,2,0
1,29,3,14,0,1,22,2,8,48,2,2,0
1,23,3,8,0,1,22,2,8,48,2,2,0
1,19,3,13,0,1,22,2,8,56,2,2,0
1,26,2,11,0,1,22,2,8,48,2,2,0
1,85,2,7,0,1,25,1,1,14,4,2,0
0,79,2,5,0,0,43,3,0,0,5,0,1
1,60,2,6,0,1,26,1,12,12,4,2,0
0,57,2,13,0,1,25,1,3,18,4,2,0
1,31,3,5,0,1,1,0,6,42,2,2,0
1,20,3,5,0,1,1,0,6,42,2,2,0
1,70,2,4,0,1,25,1,2,6,4,2,0
0,64,2,12,0,0,43,3,0,0,5,1,1
1,23,3,14,0,1,1,0,8,16,2,2,0
0,80,5,5,0,1,25,1,1,7,4,2,0
1,40,3,12,0,1,1,0,4,12,2,2,0
0,25,2,20,0,1,8,2,10,70,3,2,0
1,60,2,12,0,1,25,1,2,14,4,2,0
0,56,3,14,0,0,43,3,0,0,5,0,1
0,58,5,4,0,1,26,1,4,24,4,2,0
1,72,5,4,0,1,25,1,3,21,4,2,0
1,38,2,14,0,1,1,2,2,14,2,2,0
1,53,2,14,0,1,22,2,8,40,1,2,0
0,38,2,2,1,1,7,2,8,8,1,2,0
0,81,5,7,0,0,43,3,0,0,5,0,1
0,77,5,4,0,0,43,3,0,0,5,0,1
1,46,3,12,1,0,43,3,0,0,5,0,1
1,63,2,2,0,0,43,3,0,0,5,0,1
0,60,2,3,0,1,24,1,8,40,1,2,0
1,37,2,20,0,1,34,1,10,60,2,2,0
0,64,2,0,0,0,43,3,0,0,5,0,1
1,41,2,2,0,1,36,2,8,48,2,2,0
0,70,2,4,0,1,14,1,2,14,4,2,0
0,32,3,14,0,1,13,2,8,56,2,2,0
0,23,3,14,0,1,13,2,4,16,2,2,0
1,66,2,12,0,1,7,2,2,2,1,2,0
0,63,2,20,0,1,5,1,8,40,1,2,0
1,52,2,2,0,1,4,1,8,48,2,2,0
0,58,2,20,0,1,42,1,8,40,1,2,0
0,30,3,20,0,1,0,1,8,48,2,2,0
1,23,3,20,0,1,34,1,8,40,1,2,0
1,29,2,14,0,1,22,1,2,10,2,2,0
0,19,2,14,0,1,32,1,3,3,4,2,0
1,65,2,20,0,0,43,3,0,0,5,2,1
1,55,3,2,0,1,32,2,6,42,2,2,0
1,28,3,14,0,1,22,2,4,28,2,2,0
1,24,3,12,0,0,43,3,0,0,5,0,1
1,58,2,8,0,1,4,0,8,48,2,2,0
0,59,2,13,0,1,8,0,8,8,3,2,0
1,45,3,6,0,0,1,2,8,0,2,2,0
1,39,2,14,0,1,8,2,3,12,3,2,0
0,32,2,12,0,0,43,3,0,0,5,1,1
1,51,2,14,0,1,33,1,5,45,4,2,0
0,41,2,12,0,1,19,1,5,25,4,2,0
1,44,1,13,0,1,1,2,3,9,2,2,0
1,18,2,14,0,1,27,2,8,48,4,2,0
1,43,2,0,0,1,27,1,8,48,2,2,0
0,43,2,3,0,1,31,2,8,8,1,2,0
1,47,2,7,0,1,22,2,5,20,2,2,0
1,42,2,7,0,1,33,1,5,40,4,2,0
0,51,2,2,0,1,19,2,4,28,4,2,0
1,30,2,14,0,1,22,2,8,48,2,2,0
0,29,2,14,0,1,29,2,11,77,2,2,0
1,67,2,14,0,1,27,2,8,48,4,2,0
1,24,3,7,0,1,27,2,8,48,2,2,0
1,63,2,14,0,1,33,1,5,40,4,2,0
0,22,3,20,0,1,6,1,8,48,2,2,0
1,55,1,14,0,0,43,3,0,0,5,1,1
1,58,2,8,0,1,4,2,6,42,1,2,0
0,63,2,4,0,1,36,2,4,24,4,2,0
1,28,2,8,0,1,11,2,8,40,2,2,0
0,33,2,11,0,0,43,3,0,0,5,1,1
1,39,2,14,0,1,26,1,4,28,4,2,0
0,38,2,2,0,1,19,1,8,40,4,2,0
0,27,2,6,0,0,43,3,0,0,5,1,1
0,46,1,20,0,1,5,1,6,30,2,2,0
0,49,3,15,0,0,43,3,0,0,5,1,1
1,62,5,20,0,1,25,1,4,12,4,2,0
1,17,3,4,0,1,1,1,4,12,7,2,0
0,65,5,2,0,1,19,1,3,21,4,2,0
1,46,5,0,0,1,19,1,4,28,4,2,0
1,23,2,14,1,1,36,1,8,56,2,2,0
0,21,2,14,0,1,36,1,8,56,2,2,0
0,67,5,4,0,0,43,3,0,0,5,0,1
1,33,2,3,1,1,27,2,3,15,2,2,0
1,40,2,12,0,0,43,3,0,0,5,0,1
0,45,2,0,0,1,19,1,12,72,4,2,0
1,58,2,4,0,0,43,3,0,0,5,0,1
1,24,2,13,0,1,21,2,6,42,2,2,0
1,41,2,20,0,1,12,1,8,40,2,2,0
1,58,2,4,0,1,34,1,8,48,1,2,0
0,56,2,12,0,0,43,3,0,0,5,1,1
1,78,2,6,0,0,43,3,0,0,5,1,1
1,39,3,20,0,0,43,3,0,0,5,1,1
1,42,2,8,0,1,40,1,11,77,4,2,0
0,42,2,8,0,1,40,1,11,77,4,2,0
0,58,5,15,0,0,43,3,0,0,5,1,1
1,24,3,14,0,0,43,3,0,0,5,1,2
1,29,2,14,0,1,19,1,9,63,4,2,0
0,30,2,14,0,1,22,1,9,63,7,2,0
1,37,2,14,0,1,33,2,8,48,4,2,0
0,36,2,14,0,1,19,1,8,48,4,2,0
1,38,2,4,0,1,19,1,8,48,4,2,0
0,40,2,14,0,1,36,1,8,48,7,2,0
0,54,5,4,0,1,19,1,8,48,4,2,0
0,28,3,4,0,0,43,3,0,0,5,1,2
1,38,2,14,0,1,19,1,12,84,4,2,0
0,40,2,14,0,1,36,1,12,84,7,2,0
1,52,2,2,0,1,33,1,8,48,2,2,0
1,22,3,20,0,1,42,1,8,16,2,2,0
1,21,3,20,0,0,43,3,0,0,5,1,1
0,65,5,20,0,1,33,1,4,28,4,2,0
0,19,3,14,1,1,36,2,6,42,2,2,0
0,39,3,15,0,0,43,3,0,0,5,1,1
0,44,2,20,0,1,16,1,4,28,7,2,0
1,47,2,4,0,1,11,1,8,48,3,2,0
1,17,3,14,1,0,43,3,0,0,5,1,1
1,23,3,20,0,1,36,1,8,48,2,2,0
1,80,2,4,0,0,43,3,0,0,5,1,1
0,72,2,6,0,1,36,1,3,21,4,2,0
0,50,2,9,0,0,43,3,0,0,5,1,1
1,40,2,4,0,1,40,1,8,48,4,2,0
0,31,2,20,0,1,19,1,9,63,2,2,0
0,76,5,2,0,0,43,3,0,0,5,1,1
1,39,2,0,0,1,33,1,4,24,4,2,0
0,36,2,20,0,0,43,3,0,0,5,1,1
0,41,3,0,0,0,43,3,0,0,5,1,1
0,32,2,2,0,0,43,3,0,0,5,1,1
0,62,2,20,0,1,33,1,8,48,4,2,0
1,35,2,20,0,0,43,3,0,0,5,1,1
0,35,1,20,0,1,19,1,10,70,4,2,0
0,80,5,7,0,0,43,3,0,0,5,1,1
0,46,5,20,0,0,43,3,0,0,5,1,1
1,54,2,4,0,1,22,1,8,48,2,2,0
1,25,2,20,0,1,24,1,8,48,2,2,0
0,20,2,20,0,0,43,3,0,0,5,1,1
1,50,2,11,0,1,27,0,5,35,2,2,0
0,51,2,4,0,1,14,1,8,48,4,2,0
1,24,3,20,0,0,43,3,0,0,5,1,1
0,33,3,12,0,1,8,1,4,28,3,2,0
0,31,3,13,0,1,13,2,8,48,2,0,0
1,54,2,14,0,1,33,1,5,30,4,2,0
0,53,2,14,0,1,19,1,8,48,4,2,0
1,29,3,20,0,1,19,1,8,48,2,2,0
1,86,5,12,0,0,43,3,0,0,5,1,1
1,66,2,4,0,1,11,1,8,48,2,2,0
0,60,2,12,0,0,43,3,0,0,5,1,1
1,39,3,4,0,1,11,1,8,48,2,2,0
1,26,3,14,0,1,22,1,8,48,2,2,0
1,31,2,4,0,1,4,1,8,48,2,2,0
1,36,2,8,0,1,22,0,12,84,2,2,0
0,21,2,8,0,0,43,3,0,0,5,1,1
1,26,2,0,0,1,11,1,8,48,2,2,0
1,22,2,2,0,1,27,2,8,48,2,2,0
0,21,2,2,0,0,43,3,0,0,5,1,1
1,53,2,14,0,1,11,1,8,48,2,2,0
1,25,3,8,0,0,43,3,0,0,5,1,1
1,46,2,4,0,1,19,1,8,48,4,2,0
1,21,2,14,0,0,43,3,0,0,5,0,2
1,36,2,12,0,1,22,1,8,48,2,2,0
1,29,2,0,0,1,36,1,8,48,2,2,0
0,27,2,2,0,0,43,3,0,0,5,1,1
1,48,2,2,0,1,4,1,8,48,2,2,0
0,45,2,12,1,1,17,1,2,14,2,2,0
1,23,3,9,0,0,43,3,0,0,5,1,2
1,25,3,13,0,1,19,1,8,48,4,2,0
1,24,2,12,0,1,11,1,8,48,2,2,0
1,75,2,14,0,0,43,3,0,0,5,1,1
0,76,2,14,0,0,43,3,0,0,5,1,1
0,49,2,20,0,1,32,1,8,48,3,2,0
1,30,3,20,0,1,18,1,8,88,2,2,0
1,58,2,14,0,1,33,1,4,48,4,2,0
0,55,2,14,0,1,19,1,4,28,4,2,0
1,28,3,14,0,1,32,1,8,48,2,2,0
0,19,3,14,0,1,32,2,8,48,2,2,0
0,62,3,14,0,1,25,1,5,20,4,2,0
0,69,3,4,0,1,1,1,5,20,7,2,0
1,24,2,14,0,1,33,1,10,60,4,2,0
1,41,2,4,0,1,26,1,8,48,2,2,0
0,38,2,14,0,1,32,1,4,16,4,2,0
1,41,2,4,0,1,11,1,8,48,2,2,0
0,41,2,14,0,1,5,1,3,15,2,2,0
0,20,3,14,0,1,36,1,8,48,2,2,0
1,19,3,14,0,0,43,3,0,0,5,0,1
1,62,2,8,0,1,25,1,5,25,4,2,0
0,61,2,12,0,1,1,1,3,15,7,2,0
1,68,2,8,0,1,25,1,4,20,4,2,0
0,65,2,6,0,1,1,1,3,15,7,2,0
1,34,2,14,0,1,1,2,8,48,2,2,0
0,50,5,14,0,1,25,1,5,25,4,2,0
1,27,3,2,0,1,33,1,8,48,4,2,0
0,23,3,2,0,1,36,1,8,48,2,2,0
1,22,2,14,0,1,34,1,8,40,1,2,0
1,63,5,6,0,1,25,2,4,20,4,2,0
1,36,2,4,0,1,1,2,8,48,2,2,0
1,27,2,13,0,1,1,2,8,48,2,2,0
0,25,2,14,0,1,19,1,10,60,4,2,0
1,60,5,5,0,1,1,2,8,48,2,2,0
1,25,3,6,0,1,1,2,8,48,2,2,0
1,38,2,14,0,1,1,2,8,48,2,2,0
1,40,2,8,0,1,1,2,8,48,2,2,0
0,40,2,5,0,0,43,3,0,0,5,0,1
0,64,5,12,0,1,25,1,5,20,4,2,0
1,68,2,4,0,1,1,2,8,48,2,2,0
1,26,3,7,0,1,1,2,8,48,2,2,0
0,28,3,14,0,0,43,3,0,0,5,0,1
0,21,3,15,0,0,43,3,0,0,5,1,1
0,34,3,20,0,0,43,3,0,0,5,0,2
1,45,3,9,0,1,26,1,8,48,2,2,0
1,43,3,4,0,1,1,2,8,48,2,2,0
1,42,2,9,0,1,25,1,4,20,4,2,0
0,38,2,8,0,1,1,1,2,10,7,2,0
1,17,3,14,1,1,27,1,8,48,2,2,0
0,19,3,2,0,0,43,3,0,0,5,0,1
1,35,2,4,0,1,25,1,4,16,4,2,0
0,33,2,4,0,1,1,1,2,8,7,2,0
1,35,3,12,0,1,1,1,3,15,7,2,0
1,75,2,5,0,1,25,1,5,25,4,2,0
0,64,2,7,0,1,1,1,4,12,7,2,0
1,32,2,4,0,1,34,1,8,40,1,2,0
0,28,2,4,0,1,1,1,4,20,7,2,0
1,20,2,12,0,1,1,2,8,48,2,2,0
0,18,2,14,0,1,1,1,3,15,7,2,0
1,59,2,15,0,1,25,1,5,25,4,2,0
0,56,2,8,0,1,1,1,3,15,7,2,0
1,29,3,15,0,1,36,1,8,48,2,2,0
1,32,2,8,0,1,1,0,8,24,2,2,0
0,60,2,14,0,0,43,3,0,0,5,0,1
0,24,2,20,0,0,43,3,0,0,5,0,1
1,26,2,9,0,1,14,1,7,35,2,2,0
0,24,2,4,0,1,14,1,7,35,2,2,0
1,47,2,14,0,1,33,1,7,35,0,2,0
0,41,2,14,0,1,14,2,7,35,7,2,0
1,36,2,12,0,0,1,2,8,0,2,2,0
1,41,2,12,0,1,1,0,8,24,2,2,0
1,34,2,13,1,1,1,0,8,16,2,2,0
0,36,2,12,0,0,43,3,0,0,5,0,1
0,70,3,4,0,0,43,3,0,0,5,0,1
0,62,3,20,0,1,24,2,3,4,1,2,0
1,61,2,4,0,1,26,1,12,36,4,2,0
0,55,2,4,0,1,19,1,3,9,4,2,0
1,28,2,4,0,1,1,1,14,28,2,2,0
0,58,5,14,0,0,43,3,0,0,5,0,1
0,28,2,20,0,1,36,2,8,56,2,2,0
1,35,2,13,0,1,33,1,8,40,4,2,0
1,29,2,20,1,0,43,3,0,0,5,0,2
0,29,2,20,1,1,42,1,8,40,1,2,0
1,49,2,8,0,1,26,1,4,12,4,2,0
0,46,2,13,0,1,19,1,8,24,4,2,0
0,18,3,13,0,1,8,2,12,80,3,2,0
0,18,3,0,0,1,8,2,12,80,3,2,0
1,46,2,7,0,1,1,0,8,16,2,2,0
0,76,5,6,0,1,25,1,1,7,4,2,0
1,29,2,4,0,1,26,1,11,11,4,2,0
1,64,2,8,0,1,26,1,3,6,4,2,0
1,17,3,11,0,0,43,3,0,0,5,0,1
1,42,2,2,0,1,19,1,16,80,4,2,0
0,45,2,12,0,1,36,2,16,80,7,2,0
0,66,5,4,0,0,43,3,0,0,5,2,1
0,74,5,15,0,0,43,3,0,0,5,1,1
1,36,2,12,0,1,26,1,8,8,4,2,0
0,33,2,13,0,1,19,1,4,12,4,2,0
1,27,2,4,0,1,26,1,12,84,4,2,0
1,41,2,7,0,1,26,1,6,6,4,2,0
1,16,3,9,0,1,26,1,6,6,4,2,0
1,81,5,7,0,1,25,1,3,21,4,2,0
1,67,2,20,0,1,25,1,2,10,4,2,0
0,62,2,20,0,0,43,3,0,0,5,0,1
1,29,3,14,0,1,8,1,6,42,3,2,0
1,92,5,7,0,0,43,3,0,0,5,0,1
0,49,2,20,1,1,42,1,8,40,1,2,0
0,18,3,4,0,0,43,3,0,0,5,1,1
1,50,2,9,0,1,4,2,4,12,1,2,0
1,19,3,14,0,1,26,1,4,16,4,2,0
0,76,5,4,0,0,43,3,0,0,5,0,1
1,29,2,12,0,1,26,1,5,10,4,2,0
0,65,5,4,0,1,33,1,4,28,4,2,0
0,34,2,20,0,1,1,1,2,4,2,2,0
1,60,2,4,0,1,26,1,3,12,4,2,0
0,55,2,4,0,1,36,2,2,2,4,2,0
1,30,3,4,0,1,33,1,8,56,4,2,0
1,24,3,4,0,0,43,3,0,0,5,2,2
1,19,3,4,0,0,43,3,0,0,5,1,2
1,17,3,4,0,1,26,2,3,12,4,2,0
1,51,2,14,0,1,22,1,8,56,1,2,0
0,34,2,20,0,1,15,1,8,40,1,2,0
1,54,2,11,0,1,26,1,5,35,4,2,0
0,52,2,11,0,0,43,3,0,0,5,1,1
1,22,3,6,0,1,22,2,8,48,2,2,0
1,42,2,14,0,1,26,1,5,35,4,2,0
1,15,3,7,0,1,26,2,2,14,4,2,0
1,47,2,14,0,1,8,2,8,56,1,2,0
0,42,2,20,0,1,15,1,8,40,1,2,0
0,66,5,2,0,0,43,3,0,0,5,1,1
1,58,5,12,0,1,8,2,10,70,3,2,0
0,24,3,14,0,1,22,2,8,48,2,2,0
1,46,2,9,0,1,26,1,5,35,4,2,0
0,48,2,14,0,1,36,1,6,42,4,2,0
1,24,2,14,0,1,26,1,6,42,4,2,0
1,46,2,3,0,1,26,1,5,35,4,2,0
0,43,2,14,0,1,8,2,10,70,3,2,0
1,21,3,2,0,1,26,1,5,35,4,2,0
0,19,3,20,0,0,43,3,0,0,5,1,2
1,21,3,9,0,1,26,1,5,35,4,2,0
1,45,2,11,0,1,26,1,5,35,4,2,0
0,41,2,13,0,1,36,2,6,42,4,2,0
1,38,2,9,0,1,22,2,8,48,2,2,0
1,48,2,6,0,1,26,2,6,42,4,2,0
0,47,2,4,0,1,36,2,5,35,4,2,0
0,27,3,20,0,0,43,3,0,0,5,1,2
1,72,0,8,0,0,43,3,0,0,5,1,1
0,59,2,7,0,1,41,1,5,35,4,2,0
1,72,2,9,0,0,43,3,0,0,5,1,1
1,25,3,4,0,1,22,2,13,78,2,2,0
0,20,3,14,0,0,43,3,0,0,5,1,2
1,22,3,4,0,1,22,2,13,78,2,2,0
1,43,2,6,0,1,26,1,5,35,4,2,0
0,36,2,14,0,1,32,2,12,72,2,2,0
1,41,2,20,0,1,22,2,8,48,2,2,0
0,35,2,20,0,0,43,3,0,0,5,1,1
1,63,2,14,0,1,4,2,8,48,2,2,0
0,63,2,14,0,1,31,2,8,8,1,2,0
0,23,3,20,0,0,43,3,0,0,5,1,2
1,37,2,11,0,1,22,2,8,48,2,2,0
0,24,3,20,0,1,15,1,8,40,1,2,0
1,30,2,14,0,1,4,0,8,48,2,2,0
1,47,2,12,0,1,25,1,5,35,4,2,0
0,23,3,14,0,0,43,3,0,0,5,1,2
1,23,2,13,0,1,33,2,10,60,4,2,0
1,43,2,4,0,1,33,2,8,48,0,2,0
0,40,2,13,0,1,31,2,8,16,1,2,0
1,52,2,4,0,1,25,1,5,30,4,2,0
0,24,3,20,0,1,34,1,12,84,2,2,0
0,22,3,20,0,1,42,1,8,40,1,2,0
1,55,2,14,0,1,25,2,8,48,4,2,0
1,46,2,11,0,1,25,1,6,42,4,2,0
0,42,2,14,0,1,36,1,15,90,2,2,0
1,23,3,20,0,1,36,2,8,40,2,2,0
1,27,2,3,0,1,10,1,11,77,2,2,0
0,25,2,20,0,0,43,3,0,0,5,1,1
1,28,2,14,0,1,25,2,5,30,4,2,0
1,48,2,4,0,1,25,2,6,42,4,2,0
0,56,2,14,0,1,32,2,8,48,2,2,0
0,34,2,14,0,1,15,1,8,40,1,2,0
1,49,2,8,0,1,25,2,8,48,4,2,0
0,74,1,11,0,0,43,3,0,0,5,1,1
1,41,2,4,0,1,1,2,8,48,2,2,0
0,68,5,4,0,1,7,1,8,8,1,2,0
1,52,2,6,0,1,25,1,8,48,4,2,0
0,52,2,12,0,1,19,1,10,70,4,2,0
1,20,3,4,0,1,22,2,10,70,2,2,0
1,22,2,14,0,1,33,2,10,70,4,2,0
0,62,5,14,0,1,8,2,10,70,3,2,0
1,46,2,9,0,1,1,0,8,56,2,2,0
0,34,2,5,0,0,43,3,0,0,5,1,1
1,16,3,4,0,1,1,2,8,48,2,2,0
1,52,2,15,0,1,1,0,8,48,2,2,0
0,47,2,5,0,1,1,0,8,48,2,2,0
0,19,3,7,0,0,43,3,0,0,5,1,2
0,18,3,9,0,0,43,3,0,0,5,1,2
0,16,3,9,0,1,1,0,8,48,2,2,0
1,21,2,6,0,1,1,0,8,48,2,2,0
1,28,3,14,0,1,1,0,8,48,2,2,0
0,20,2,6,0,0,43,3,0,0,5,1,1
1,55,2,4,0,1,25,1,8,48,4,2,0
0,54,2,4,0,1,19,1,12,84,4,2,0
0,55,5,9,0,1,25,1,5,35,4,2,0
1,37,3,11,0,1,1,1,5,35,7,2,0
1,47,2,14,0,1,25,2,3,21,4,2,0
0,46,2,3,0,1,7,1,8,8,1,2,0
1,48,2,4,0,1,25,1,8,56,4,2,0
1,47,2,9,0,1,22,1,5,30,2,2,0
0,24,2,20,0,0,43,3,0,0,5,1,1
1,44,2,2,0,1,25,1,8,56,4,2,0
1,21,3,20,0,1,21,2,8,40,2,2,0
1,35,2,12,0,1,25,2,8,48,4,2,0
1,55,2,14,0,1,26,1,6,42,4,2,0
0,54,2,3,0,0,43,3,0,0,5,1,1
1,22,3,20,0,1,36,1,10,60,2,2,0
1,32,2,2,0,1,26,1,6,42,4,2,0
1,47,2,4,0,1,26,1,6,42,4,2,0
0,46,2,4,0,1,36,2,12,84,2,2,0
1,25,3,8,0,1,22,2,8,48,2,2,0
1,22,3,8,0,1,1,1,6,42,7,2,0
1,45,2,20,0,1,27,2,8,42,2,2,0
1,26,2,4,0,1,22,1,8,48,2,2,0
1,40,2,13,0,1,22,1,8,40,1,2,0
0,41,2,0,0,1,19,1,13,91,4,2,0
1,37,2,7,0,1,26,2,5,35,4,2,0
0,77,5,12,0,0,43,3,0,0,5,1,1
1,29,2,20,0,1,42,1,8,40,1,2,0
0,28,2,20,0,1,42,1,8,40,1,2,0
1,35,2,7,0,1,22,2,8,48,2,2,0
0,55,0,4,0,1,8,2,8,32,3,2,0
1,27,2,14,0,1,10,1,8,48,2,2,0
0,25,2,3,0,1,32,2,8,40,1,2,0
1,49,2,20,0,0,43,3,0,0,5,1,1
0,48,2,20,0,1,18,1,8,40,1,2,0
1,36,2,9,0,1,14,2,8,56,2,2,0
0,57,5,8,0,0,43,3,0,0,5,1,1
1,32,3,4,0,1,14,2,8,48,2,2,0
1,20,3,14,0,1,14,2,8,56,2,2,0
1,18,3,4,0,1,22,2,8,48,2,2,0
1,54,2,12,0,1,27,1,8,48,4,2,0
0,54,5,20,0,1,42,1,8,48,2,2,0
0,79,5,20,0,0,43,3,0,0,5,1,1
1,46,2,20,0,1,42,1,8,48,1,2,0
0,44,2,20,0,1,42,1,8,48,1,2,0
1,40,2,20,0,1,25,1,4,28,4,2,0
0,45,2,20,0,1,31,1,8,8,1,2,0
1,85,5,14,0,0,43,3,0,0,5,1,1
0,62,3,12,0,1,8,1,8,48,3,2,0
1,18,3,9,0,1,8,2,8,48,3,2,0
0,60,3,20,0,0,43,3,0,0,5,1,1
0,73,3,20,0,0,43,3,0,0,5,1,1
0,28,2,6,0,1,8,2,8,48,3,2,0
1,55,2,20,0,0,43,3,0,0,5,1,1
0,59,2,20,0,1,42,1,8,48,1,2,0
1,28,2,20,0,1,18,1,8,48,1,2,0
0,81,5,20,0,0,43,3,0,0,5,1,1
0,22,3,20,0,1,31,1,8,48,2,2,0
1,46,2,4,0,1,25,1,4,24,4,2,0
0,45,2,12,0,1,19,1,8,48,4,2,0
1,47,2,3,0,1,35,1,8,48,2,2,0
0,46,2,20,0,1,18,1,8,48,2,0,0
1,46,3,0,0,1,11,1,8,48,2,2,0
0,33,3,20,0,0,43,3,0,0,5,1,1
1,34,2,14,0,1,22,0,8,48,2,2,0
1,75,2,4,0,0,43,3,0,0,5,0,1
1,35,2,8,0,1,33,1,8,48,4,2,0
0,27,2,13,0,1,8,2,8,48,3,2,0
0,65,5,7,0,0,43,3,0,0,5,1,1
1,24,2,14,0,1,34,1,8,48,1,0,0
0,42,2,4,0,1,19,1,8,48,4,2,0
0,23,3,14,0,1,31,2,8,48,3,2,0
0,22,3,14,0,1,31,2,8,48,3,2,0
0,20,3,14,0,1,31,2,8,48,3,2,0
1,31,2,8,0,1,25,1,8,48,4,2,0
1,38,2,4,0,1,14,1,10,70,2,2,0
1,62,5,6,0,0,43,3,0,0,5,0,1
1,36,2,14,0,1,25,1,4,24,4,2,0
0,30,2,7,0,1,19,1,7,48,4,2,0
0,47,5,7,0,1,25,1,8,48,4,2,0
1,28,3,4,0,1,1,1,8,48,7,2,0
1,35,1,6,0,0,43,3,0,0,5,0,1
0,70,5,6,0,0,43,3,0,0,5,0,1
1,34,2,8,0,1,26,1,8,48,4,2,0
0,33,2,4,0,0,43,3,0,0,5,0,1
1,53,2,6,0,1,25,1,8,48,4,2,0
0,50,2,4,0,1,8,1,8,48,3,2,0
1,37,2,14,0,1,34,1,8,48,1,2,0
0,26,2,7,0,0,43,3,0,0,5,0,1
1,40,2,4,0,1,25,1,5,15,4,2,0
0,33,2,8,0,0,43,3,0,0,5,0,1
1,39,2,8,0,1,4,1,8,32,2,2,0
0,32,2,6,0,0,43,3,0,0,5,1,1
1,64,5,5,0,1,25,1,4,16,4,2,0
1,51,2,6,0,1,25,1,3,12,4,2,0
0,21,3,14,0,0,43,3,0,0,5,0,1
1,23,2,13,0,1,22,1,8,40,2,2,0
1,21,1,4,0,1,25,1,3,12,4,2,0
1,21,2,14,0,1,34,1,8,48,2,2,0
1,34,2,4,0,1,25,1,4,16,4,2,0
0,35,2,9,0,0,43,3,0,0,5,0,1
1,38,2,4,1,1,25,1,5,20,4,2,0
0,36,2,12,0,0,43,3,0,0,5,0,1
